Station,Year,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,latitude,longitude,MonthlyTotal,Sum
Rajshahi,1997,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,1,0,13,18,2,24.374,88.60114,53,
Rajshahi,1997,6,0,0,13,0,4,0,0,15,12,8,0,0,60,0,0,0,0,4,0,0,4,0,0,0,0,55,2,11,37,17,0,24.374,88.60114,242,
Rajshahi,1997,7,6,1,88,51,0,0,2,0,35,164,75,18,130,35,10,0,0,2,0,5,38,46,2,0,0,0,1,42,9,0,3,24.374,88.60114,763,
Rajshahi,1997,8,0,0,2,2,111,8,2,0,0,1,2,6,20,32,21,7,0,1,0,2,3,1,23,57,0,1,0,8,11,87,60,24.374,88.60114,468,
Rajshahi,1997,9,12,0,0,0,0,21,25,1,2,2,3,0,0,28,47,6,2,13,1,58,25,0,27,26,29,19,1,0,0,0,0,24.374,88.60114,348,
Rajshahi,1997,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.374,88.60114,4,
Rajshahi,1997,11,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.374,88.60114,44,
Rajshahi,1997,12,0,2,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.374,88.60114,22,2062
Rangamati,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.6573,92.1733,1,
Rangamati,1997,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6573,92.1733,14,
Rangamati,1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,105,69,12,1,0,0,0,0,0,11,22.6573,92.1733,251,
Rangamati,1997,4,0,0,2,0,0,1,0,0,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.6573,92.1733,33,
Rangamati,1997,5,0,0,10,0,0,0,0,14,0,0,16,0,2,0,0,0,0,0,4,33,4,0,0,0,19,14,27,9,57,0,0,22.6573,92.1733,209,
Rangamati,1997,6,0,4,32,2,0,14,27,1,15,0,0,0,0,11,43,0,0,9,2,114,47,34,3,27,25,0,1,29,6,62,0,22.6573,92.1733,508,
Rangamati,1997,7,3,0,6,17,9,5,5,15,33,72,123,110,67,2,5,5,10,9,7,44,39,4,2,0,0,0,5,51,4,3,2,22.6573,92.1733,657,
Rangamati,1997,8,33,82,6,0,17,0,4,13,0,39,1,5,25,69,6,0,19,26,0,10,0,14,2,24,0,0,0,6,14,1,65,22.6573,92.1733,481,
Rangamati,1997,9,21,0,0,32,42,39,31,4,14,0,0,9,9,18,0,6,0,4,14,2,0,5,22,0,0,0,72,85,0,14,0,22.6573,92.1733,443,
Rangamati,1997,10,63,1,8,0,0,0,1,25,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6573,92.1733,134,
Rangamati,1997,11,0,0,0,0,0,0,0,14,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6573,92.1733,19,
Rangamati,1997,12,0,0,0,0,0,0,0,0,0,1,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6573,92.1733,15,2765
Rangpur,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,25.74664,89.25166,19,
Rangpur,1997,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,25.74664,89.25166,14,
Rangpur,1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25.74664,89.25166,3,
Rangpur,1997,4,0,31,0,0,0,1,1,0,0,0,26,0,0,0,7,3,9,0,0,0,2,0,1,0,0,32,0,0,0,0,0,25.74664,89.25166,113,
Rangpur,1997,5,0,25,0,0,0,0,1,3,0,0,0,0,0,12,0,0,0,0,0,0,0,8,28,17,25,0,44,38,0,0,29,25.74664,89.25166,230,
Rangpur,1997,6,15,0,0,0,0,2,1,0,0,4,0,26,5,1,10,20,5,36,4,15,3,25,0,0,0,0,0,15,42,47,0,25.74664,89.25166,276,
Rangpur,1997,7,26,0,0,1,6,6,9,9,36,48,65,224,10,11,0,3,1,1,0,0,14,3,1,0,0,0,4,23,0,1,21,25.74664,89.25166,523,
Rangpur,1997,8,0,1,0,0,11,0,2,0,11,20,18,115,1,22,45,0,0,0,0,0,1,0,0,0,0,0,0,0,10,42,39,25.74664,89.25166,338,
Rangpur,1997,9,12,0,0,0,0,12,0,0,2,3,0,3,22,3,8,8,0,11,0,67,59,0,96,1,96,2,0,1,3,1,0,25.74664,89.25166,410,
Rangpur,1997,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.74664,89.25166,16,
Rangpur,1997,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.74664,89.25166,2,
Rangpur,1997,12,0,5,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.74664,89.25166,27,1971
Sandwip,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.51409,91.45491,1,
Sandwip,1997,2,9,8,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.51409,91.45491,23,
Sandwip,1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,48,3,0,0,0,0,0,0,5,22.51409,91.45491,79,
Sandwip,1997,4,0,0,51,0,0,0,3,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,4,2,0,2,0,0,22.51409,91.45491,81,
Sandwip,1997,5,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,6,95,0,0,0,18,0,10,48,10,40,3,0,22.51409,91.45491,234,
Sandwip,1997,6,0,3,65,0,2,0,31,0,71,44,0,0,0,1,6,2,0,5,10,0,20,8,20,6,0,0,21,58,11,21,0,22.51409,91.45491,405,
Sandwip,1997,7,17,52,34,48,30,87,14,9,27,12,118,71,19,0,14,0,0,16,28,68,176,83,3,0,0,0,29,4,0,0,24,22.51409,91.45491,983,
Sandwip,1997,8,38,89,1,0,2,42,22,0,5,48,0,9,82,143,1,24,0,19,1,0,2,0,0,5,0,15,1,2,32,28,55,22.51409,91.45491,666,
Sandwip,1997,9,1,1,2,25,6,84,53,12,3,0,0,0,24,17,3,42,17,19,9,0,10,11,0,18,0,1,175,8,0,27,0,22.51409,91.45491,568,
Sandwip,1997,10,25,1,0,0,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.51409,91.45491,73,
Sandwip,1997,11,0,0,0,0,0,0,0,0,0,0,0,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.51409,91.45491,18,
Sandwip,1997,12,0,0,0,0,0,0,0,0,0,1,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.51409,91.45491,12,3143
Satkhira,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,22.70817,89.07185,19,
Satkhira,1997,2,4,1,0,22,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.70817,89.07185,35,
Satkhira,1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,6,43,22.70817,89.07185,102,
Satkhira,1997,4,0,0,19,3,0,30,4,1,1,2,16,0,2,6,2,21,11,0,0,0,0,0,0,0,0,112,0,5,0,0,0,22.70817,89.07185,235,
Satkhira,1997,5,0,0,0,0,0,0,0,14,15,0,9,0,0,0,0,0,2,0,0,0,0,0,4,42,30,3,69,24,12,19,0,22.70817,89.07185,243,
Satkhira,1997,6,0,0,22,3,0,0,0,0,0,0,0,0,80,0,0,0,0,0,3,0,0,29,23,14,1,0,9,14,3,14,0,22.70817,89.07185,215,
Satkhira,1997,7,31,39,34,12,4,15,13,1,51,4,30,0,18,5,1,0,0,19,0,20,26,16,13,3,0,1,8,34,33,5,11,22.70817,89.07185,447,
Satkhira,1997,8,7,0,94,4,6,8,8,3,0,1,12,3,28,20,2,19,11,7,0,6,7,26,59,1,0,1,0,23,48,11,7,22.70817,89.07185,422,
Satkhira,1997,9,0,2,18,3,0,17,1,22,55,18,1,3,18,13,0,27,0,0,1,0,58,0,0,27,1,2,5,5,9,26,0,22.70817,89.07185,332,
Satkhira,1997,10,4,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.70817,89.07185,40,
Satkhira,1997,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.70817,89.07185,4,
Satkhira,1997,12,0,0,0,0,0,0,0,0,0,4,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.70817,89.07185,13,2107
Sitakunda,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6171,91.6809,0,
Sitakunda,1997,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6171,91.6809,16,
Sitakunda,1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,41,101,6,1,0,0,0,0,0,4,22.6171,91.6809,157,
Sitakunda,1997,4,0,0,61,0,0,0,2,15,11,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,22.6171,91.6809,107,
Sitakunda,1997,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,6,149,5,0,0,3,13,0,41,5,31,1,0,22.6171,91.6809,258,
Sitakunda,1997,6,0,23,18,0,0,4,3,0,34,2,1,0,0,0,1,0,0,25,8,11,26,0,2,1,0,17,2,83,13,49,0,22.6171,91.6809,323,
Sitakunda,1997,7,65,4,85,80,37,48,52,19,28,23,177,141,116,0,7,43,0,0,9,39,69,59,3,0,2,0,8,24,1,0,12,22.6171,91.6809,1151,
Sitakunda,1997,8,52,114,15,5,7,21,0,2,0,7,0,3,90,86,0,4,0,9,3,1,1,0,0,0,0,0,0,0,15,15,42,22.6171,91.6809,492,
Sitakunda,1997,9,46,16,1,14,11,65,22,7,0,0,0,5,75,12,42,4,9,2,31,1,0,1,0,0,0,2,135,7,0,14,0,22.6171,91.6809,522,
Sitakunda,1997,10,10,42,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6171,91.6809,71,
Sitakunda,1997,11,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6171,91.6809,8,
Sitakunda,1997,12,0,0,0,0,0,0,0,0,0,2,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6171,91.6809,35,3140
Srimangal,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24.3065,91.7296,2,
Srimangal,1997,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,0,0,1,0,0,0,0,24.3065,91.7296,19,
Srimangal,1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,16,0,0,12,0,2,2,0,0,0,0,0,0,8,4,24.3065,91.7296,57,
Srimangal,1997,4,0,0,27,0,0,1,0,0,5,0,0,8,1,0,0,0,12,0,1,0,1,0,10,1,0,4,0,0,3,0,0,24.3065,91.7296,74,
Srimangal,1997,5,0,11,5,0,0,2,29,19,0,20,26,0,33,0,0,0,0,0,0,11,31,29,32,17,0,2,0,62,4,0,0,24.3065,91.7296,333,
Srimangal,1997,6,18,78,26,0,13,29,11,9,0,2,0,15,0,2,41,0,4,9,29,15,4,5,1,12,45,5,2,15,17,9,0,24.3065,91.7296,416,
Srimangal,1997,7,12,53,4,1,0,1,4,1,7,68,103,93,52,9,7,1,0,0,4,1,19,24,11,0,9,2,9,35,33,5,5,24.3065,91.7296,573,
Srimangal,1997,8,11,3,0,4,0,10,1,0,41,19,23,12,8,4,5,0,6,2,6,14,1,3,0,0,0,1,0,0,3,8,1,24.3065,91.7296,186,
Srimangal,1997,9,0,0,2,13,18,31,8,10,0,0,0,1,23,9,1,11,31,46,4,5,17,0,0,30,0,6,47,29,0,53,0,24.3065,91.7296,395,
Srimangal,1997,10,26,16,0,0,0,0,0,1,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3065,91.7296,65,
Srimangal,1997,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3065,91.7296,1,
Srimangal,1997,12,0,0,0,0,0,0,0,0,0,5,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3065,91.7296,28,2149
sydpur,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,4,0,0,0,0,0,0,0,0,25.783,88.8983,25,
sydpur,1997,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,25.783,88.8983,10,
sydpur,1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.783,88.8983,0,
sydpur,1997,4,0,18,0,0,0,0,0,0,0,4,10,0,0,0,9,16,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,25.783,88.8983,77,
sydpur,1997,5,0,45,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,6,18,0,46,26,1,0,17,25.783,88.8983,214,
sydpur,1997,6,0,0,0,0,0,0,0,0,0,34,0,31,12,3,43,23,1,14,19,0,0,11,0,0,0,0,6,40,34,125,0,25.783,88.8983,396,
sydpur,1997,7,0,0,7,45,62,0,52,0,62,41,84,133,34,4,25,0,6,12,0,3,13,2,1,0,0,0,4,5,45,0,0,25.783,88.8983,640,
sydpur,1997,8,5,2,0,0,19,0,0,0,6,2,19,7,19,12,3,1,7,0,0,0,0,0,0,0,0,0,0,0,40,42,73,25.783,88.8983,257,
sydpur,1997,9,17,29,4,0,0,34,0,0,1,8,0,0,6,0,13,4,10,31,4,40,12,0,25,6,25,0,0,0,3,0,0,25.783,88.8983,272,
sydpur,1997,10,1,5,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.783,88.8983,44,
sydpur,1997,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.783,88.8983,2,
sydpur,1997,12,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.783,88.8983,26,1963
Sylhet,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89904,91.87198,1,
Sylhet,1997,2,0,10,0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,24.89904,91.87198,27,
Sylhet,1997,3,4,0,1,0,0,0,0,0,0,0,0,0,13,0,27,2,1,0,0,21,0,0,16,0,0,0,0,0,20,3,3,24.89904,91.87198,111,
Sylhet,1997,4,0,21,5,0,3,1,0,0,0,0,4,0,0,0,0,1,45,0,43,0,11,2,15,3,0,8,0,0,0,8,0,24.89904,91.87198,170,
Sylhet,1997,5,0,2,2,31,14,8,22,18,0,26,12,22,0,0,3,14,18,0,0,3,18,16,27,2,16,12,1,8,2,14,36,24.89904,91.87198,347,
Sylhet,1997,6,105,16,26,37,24,16,8,51,0,11,0,43,3,16,5,15,58,20,23,4,17,41,0,34,37,0,16,37,48,85,0,24.89904,91.87198,796,
Sylhet,1997,7,43,32,8,5,6,14,5,41,14,59,182,26,76,3,4,11,6,31,0,2,15,2,0,15,20,1,10,29,3,11,7,24.89904,91.87198,681,
Sylhet,1997,8,5,16,0,4,0,3,22,16,15,10,73,104,28,21,13,17,34,0,0,14,23,0,1,2,5,3,0,0,2,14,41,24.89904,91.87198,486,
Sylhet,1997,9,15,0,2,22,39,45,39,1,0,18,4,31,63,68,11,52,23,30,158,140,6,0,22,72,0,34,20,19,0,12,0,24.89904,91.87198,946,
Sylhet,1997,10,1,2,0,0,0,0,0,19,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89904,91.87198,31,
Sylhet,1997,11,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89904,91.87198,23,
Sylhet,1997,12,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89904,91.87198,18,3637
Tangail,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.24984,89.91655,0,
Tangail,1997,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,24.24984,89.91655,37,
Tangail,1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,12,2,24.24984,89.91655,20,
Tangail,1997,4,0,0,19,0,0,1,0,13,0,0,0,0,0,0,0,36,0,0,0,0,0,0,19,6,0,30,0,41,16,19,0,24.24984,89.91655,200,
Tangail,1997,5,0,0,0,0,0,0,0,22,27,0,0,0,0,0,1,0,11,0,0,0,0,0,0,9,36,12,1,18,23,0,2,24.24984,89.91655,162,
Tangail,1997,6,0,0,38,0,0,0,21,18,14,27,6,0,37,0,0,0,0,2,1,68,0,21,0,0,2,16,5,8,18,10,0,24.24984,89.91655,312,
Tangail,1997,7,6,19,41,6,0,1,0,0,54,173,33,39,45,0,0,1,0,0,0,1,17,24,0,1,0,0,2,43,1,0,9,24.24984,89.91655,516,
Tangail,1997,8,6,26,9,0,13,7,2,7,50,38,17,7,48,14,31,16,1,0,3,1,1,4,0,38,0,0,0,47,34,20,29,24.24984,89.91655,469,
Tangail,1997,9,0,0,40,1,0,23,4,0,3,0,0,0,2,0,19,6,19,11,8,12,9,0,18,6,0,19,40,7,0,5,0,24.24984,89.91655,252,
Tangail,1997,10,0,1,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.24984,89.91655,13,
Tangail,1997,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.24984,89.91655,2,
Tangail,1997,12,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.24984,89.91655,28,2011
Teknaf,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.85829,92.29773,0,
Teknaf,1997,2,0,44,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.85829,92.29773,48,
Teknaf,1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,5,0,0,0,0,0,0,20.85829,92.29773,33,
Teknaf,1997,4,0,2,0,0,0,0,0,0,2,6,10,0,18,4,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.85829,92.29773,49,
Teknaf,1997,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,75,0,0,3,41,9,15,15,8,49,2,0,20.85829,92.29773,243,
Teknaf,1997,6,0,0,0,15,0,0,29,7,1,0,0,7,1,15,118,71,0,27,17,23,109,8,0,52,1,13,45,6,3,17,0,20.85829,92.29773,585,
Teknaf,1997,7,115,48,64,21,99,78,47,12,84,33,27,26,27,5,4,1,7,44,48,64,133,112,37,11,0,19,0,7,21,75,84,20.85829,92.29773,1353,
Teknaf,1997,8,115,125,73,0,22,44,3,4,0,25,34,26,34,68,42,0,4,0,3,7,3,0,0,0,0,23,0,0,62,11,14,20.85829,92.29773,742,
Teknaf,1997,9,0,0,0,38,12,60,42,141,0,0,0,0,3,63,21,0,0,10,4,0,0,0,9,0,87,59,63,13,19,22,0,20.85829,92.29773,666,
Teknaf,1997,10,10,4,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.85829,92.29773,23,
Teknaf,1997,11,0,0,0,0,0,0,0,32,0,0,5,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20.85829,92.29773,49,
Teknaf,1997,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.85829,92.29773,16,3807
Barisal,1998,1,35,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,9,0,11,0,0,0,0,0,0,0,0,0,22.70497,90.37013,148,
Barisal,1998,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,22,18,3,0,0,0,22.70497,90.37013,54,
Barisal,1998,3,0,0,0,0,0,0,0,31,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,24,185,0,0,0,0,0,25,22.70497,90.37013,273,
Barisal,1998,4,0,0,0,0,0,0,74,6,23,2,0,0,0,0,0,0,0,0,15,1,10,0,52,46,0,0,0,0,22,0,0,22.70497,90.37013,251,
Barisal,1998,5,0,0,0,5,0,33,12,0,0,0,5,0,0,0,0,0,1,0,0,9,3,0,0,0,21,2,80,3,0,5,0,22.70497,90.37013,179,
Barisal,1998,6,7,0,0,6,0,0,0,0,0,0,0,0,0,11,6,33,5,35,0,13,1,3,2,33,3,15,29,0,6,0,0,22.70497,90.37013,208,
Barisal,1998,7,5,5,29,58,46,19,4,7,2,4,41,142,31,46,39,33,15,0,0,8,3,18,4,36,6,4,0,1,7,3,0,22.70497,90.37013,616,
Barisal,1998,8,0,9,42,13,15,96,1,27,0,5,22,41,22,60,47,38,23,1,21,0,0,0,2,0,6,2,2,0,0,6,15,22.70497,90.37013,516,
